Company name,Ad description,Month
timhortonssaudi,"Something fun, refreshing and delicious is coming your way this summer!
Any suggestions? ??",April
timhortonssaudi,"??? We wish you and your loved ones Eid Mubarak
?? filled with love, happiness and many donuts",May
timhortonssaudi,"Whether you're an Americano, an espresso, a latte or even an iced cape, our coffee is made with
?
100% Arabica beans,
freshly ground and brewed to make the perfect cup for you
every day ?????",May
timhortonssaudi,"Introducing our newest addition to our beverage
menu?? TIMES COLORS ?? that's sure to keep you cool in the summer heat
. Quick! Peach, lemon, strawberry, mango or passion fruit, which flavor do you discover first? ??",May
timhortonssaudi,"Here's an exciting new iced drink ready for summer
??? Iced French Vanilla made with fresh milk
?? Not to be confused with our French Vanilla
! Try it today!",May
timhortonssaudi,Strawberry Tims Coolers will give you a stronger dose of refreshing energy in the scorching summer heat ????,May
timhortonssaudi,"Get ready to see how we can add more passion to passion fruit ??
Try our new passion fruit cooler this summer ??",May
timhortonssaudi,"???? Need to find the perfect way to work and relax?
?? Iced coffee and delicious donuts from TIMES will definitely help you with that",May
timhortonssaudi,"We are pleased to announce the opening of the new Tim Hortons on Al Takhassusi Street in Riyadh!
???? We invite you to stop by and say hi
?? and maybe grab a cup of coffee or a donut to celebrate with us",May
timhortonssaudi,"Some might say our Ice French Vanilla is so delicious on its own ??
?? Accompany it with one of our delicious donuts, maybe it could be perfect",May
timhortonssaudi,"?? It's time to sit back, relax and make your life a little sweeter
?? Tims Colours Mango is here for just that.",May
timhortonssaudi,"Introducing the new Tim Hortons store in Saudi Arabia! We are located in Al-Othaim Mall in Al-Ahsa, and we simply cannot wait to welcome you to our new café. Our famous coffee ?? and donuts ?? are waiting for you",May
timhortonssaudi,Time to pick up a dozen donuts and share with your family and friends about a good old coffee from Tim Hortons,May
timhortonssaudi,"We know how much our Saudi customers love Tim Hortons, so here is the announcement of the latest addition to our store which is now open in Al Hamdaniya District in Jeddah!??
We hope you visit the new Tim Hortons Café soon !",May
timhortonssaudi,"??????? The best day of the year is only two days away ! Tim
Hortons, World Donut Day is so important ?
So how can we not share the happiness of this day with our followers??
?
Stay tuned June 3, 2022",June
timhortonssaudi,Craving peach drinks today?,June
timhortonssaudi,"?? We wish you a Happy World Donut Day
! ?? Visit your nearest Tim Hortons branch today
!",June
timhortonssaudi,"Is the weather hot? ??
Or are we exaggerating? ??
Summer heat or not, coffee is always a must ??",June
timhortonssaudi,"?? You don't have to be in France to taste French vanilla
Just head to your nearest Tim Hortons or order online
??????? Time to enjoy it like the French",June
timhortonssaudi,"I just wanted a delicious Dream Donut to stop here
? To bless your news feed",June
timhortonssaudi,"?? Are you in the mood for something fresh, sweet and with a twist?
?? Tims Coolers Lemon Flavored Chiller is the perfect choice for that",June
timhortonssaudi,"A moment of appreciation for our cafes on Instagram!
Take your favorite Tim Hortons shots and tag us on Instagram ????",June
timhortonssaudi,"Is there anything more satisfying than the first sip of your warm coffee in the morning?
Then after lunch?
Then again for dinner?
Maybe even before bed?
Yes, we are addicted to coffee ????",June
timhortonssaudi,"The third store is now open in Dubai Hills Mall! We have opened our 1st Coffee house in the UAE, 2nd in the Middle East. This store strengthens our brand’s statement and showcases our area of expertise. It is a destination that offers a chance for our customers to engage in an innovative and memorable way through new machines that really elevate the brand’s expertise such as Kyoto drip, V60, Chemex and the Syphon.",March
timhortonssaudi,"The Grand Opening of our Coffee House at Dubai Hills Mall happened today in the presence of our CEO, Hesham Almekkawi, Mohammed Shael AlSaadi - CEO Corporate Strategic Affairs - Department of Economy and Tourism, Nilesh Ved, Apparel Group, and Thiago San-telmo, Regional President of EMEA at RBI - Tim Hortons principal.
Our guests were offered BloomingBox, our exclusive partner for this event.",March
timhortonssaudi,Salted Caramel Lattee ,April
timhortonssaudi,Ramadan Kareen ,April
timhortonssaudi,"Ramadan is a blessed time to share love and happiness with your family and friends???????????
What better way than to pick up/order in a Dozen *Freshly Baked* Reasons to be happy, from your nearest Tim Hortons?????
Ramadan is the best time to share love and happiness with your family and friends???????????
Order a dozen fresh donuts from your nearest Tim Hortons????",April
timhortonssaudi,"Baklavas are a necessity in Ramadan right???
Well, then a Baklava Tims Shaker or Iced Capp should definitely be the official Ramadan Beverage for 2022!
Who's with us?????
Baklava is a must during Ramadan isn't it???",April
timhortonssaudi,"Our newest addition, the Dream Donuts truly look as though they came out of a dream! ????
Don't want to take our word for it?
Try it for yourself!??
Our newest addition, Dream Donut really looks like it just came out of an incredible dream?",April
timhortonssaudi,"A Donut in one hand ??
A Freshly-Brewed cup of Coffee in another ?
Take a Break from the Everyday with Tims.
Donut in one hand??",April
timhortonssaudi,"They say Salty & Sweet go hand in hand.
So we decided to put it in our Lattes ??
Our Salted Caramel Latte is available, however you like yours.
Hot ? or Iced ?? You decide!
Salty and sweet in a latte??
Our Salted Caramel Latte is now available, just as you prefer.
hot?im iced?? Decision is yours!",April
timhortonssaudi,"Here at Tim Hortons, we are BIG on turning Dreams into Reality ??
Dream Donuts, our latest creation, are more real and delicious than you could have ever imagined, 
even in your wildest dreams ????",April
timhortonssaudi,"Something FUN, REFRESHING and DELICIOUS is coming your way this summer!
Any guesses? ??
Something fun, refreshing and delicious is coming your way this summer!
Any suggestions???",April
timhortonssaudi,"Wishing you and your loved ones a very bright and blessed Eid Mubarak???
Filled with nothing but love, happiness & lots of Donuts?? 
???We wish you and your loved ones Eid Mubarak
??Full of love, happiness and many donuts",May
timhortonssaudi,"Is there a better combination than Coffee + Donuts?
It's truly a match made in Heaven!
?+??=??
Is there a better combination of coffee + donut? ",May
timhortonssaudi,"Be it an Americano, Espresso, Latte or even an Iced Capp, our coffee is made with 100% Premium Arabica Beans, freshly grounded and brewed to make the perfect cup for you
EVERY. SINGLE. DAY.????
Whether you're an Americano, an espresso, a latte, or even an iced cape, our coffee is made with
Premium 100% Arabica Beans,",May
timhortonssaudi,Changed Cover Photo,May
timhortonssaudi,"We are extremely saddened to hear about the passing of the President of the UAE, His Highness Sheikh Khalifa bin Zayed Al Nahyan. Our hearts are with the people of the UAE and we send our deepest condolences to Sheikh Nahyan’s family and loved ones
With great sadness and sorrow, we received the news of the death of the President of the United Arab Emirates, His Highness Sheikh Khalifa bin Zayed Al Nahyan. On this painful occasion, we send our deepest condolences to the people of the UAE and to the family and loved ones of Sheikh Nahyan",May
timhortonssaudi,"Get ready to see how we put the Passion, in Passion Fruit ?? 
Try our new Passion Fruit Tims Cooler this Summer! ??
Get ready to see how we can add more passion to our passion fruit??
Try the new passion fruit cooler this summer??",May
timhortonssaudi,"Are you in need of finding the perfect way to work and relax? ????
An Iced Coffee and a mouth-watering Donut from Tims can definitely help you get there ??
Need to find the perfect way to work and relax?????
Iced coffee and delicious donuts from Thames will definitely help you with that??",May
timhortonssaudi,"Some might say our Iced French Vanilla is pretty Delicious on its own ?? 
Pair it with one of our scrumptious Donuts, and maybe it can be Perfect! ?? 
Some would say our Ice French Vanilla is very tasty on its own??
Accompany it with one of our delicious donuts, maybe it could be perfect??   ",May
timhortonssaudi,"Time to sit back, relax and make your life even more *SWEETER* ??
Our Mango Tims Coolers are here for just that ??
  ??It's time to sit back, relax and make your life sweeter
??Mango Teas Collars is here for just that",May
timhortonssaudi,"This is your sign to pick up a Dozen Donuts and share them with your family and friends over some good old coffee from Tim Hortons ?? 
Time to pick up a dozen donuts and share with your family and friends about a good old coffee from Tim Hortons??  
#coffeeanddonuts #timhortonscoffee #coffeelovers #donutslovers",May
timhortonssaudi,"Our Creamy Pistachio Donut is so decadent, we can't stand it ??
Can you? ??
Our pistachio cream donuts are so amazing, we just can't resist??
What about you???",May
timhortonssaudi,"The best day of the year is just 2 days away! ???????
Here, at Tim Hortons, we take International Donut Day very seriously.
So how can we not share the happiness of this day with YOU?
Stay Tuned for June 3rd 2022.
???????The best day of the year is only two days away!
To Tim Hortons, World Donut Day is so important
How can we not share the happiness of this day with our followers?
Stay tuned June 3, 2022",June
timhortonssaudi,"Feeling Peachy are we????? 
Or should we say ""Feeling Peach Tims Coolers are we?""   
Craving peach drinks today???  ",June
timhortonssaudi,"Here's to wishing you a very Happy International Donut Day!??
Visit your nearest Tim Hortons today and take advantage of our incredibly *yummy* offer!??
*Please note that this offer is not applicable on deliveries*",June
timhortonssaudi,"Is it Hot???
Or is it just us???
Summer or No Summer, Coffee is always a MUST!?
 ??Is the weather hot?  
mother ",June
timhortonssaudi,"Friends in the UAE! We are so excited to announce a Contest for a chance for you to win “FREE” Tickets to one of the biggest Esports tournaments to ever take place in Dubai, the EMG 2022 Festival - EMG, which is to be held from the 9th – 11th of June 2022 ?????
The rules are simple. To be able to enter the Contest, all you need to do is the below:
1) Follow the Tim Hortons GCC page",June
timhortonssaudi,"You don't have to be in France to get a taste of French Vanilla ??
Simply head down to your nearest Tim Hortons or Order in online.
Time to enjoy it like the French! ???????
You don't have to be in France to taste French vanilla??
what p",June
timhortonssaudi,"Our delicious Dream Donuts just wanted to stop by here to simply bless your News Feed?
I just wanted a delicious Dream Donut to stop here to bless your news feed?
#dreamdonuts #timhortonsdreamdonuts #dreamydonuts #yummydonuts #donuts",June
timhortonssaudi,"Are you in the mood for something Tangy & Sweet but with a Twist? ??
Well, our Lemon Tims Coolers are the Perfect Choice for that ??
Are you in the mood for something refreshing, nice and with a twist???
 ??Tims Coolers Lemon Flavor is the perfect choice for that",June
timhortonssaudi,"A moment of appreciation for our totally ""Instagrammable"" Cafes!
Take some shots of your favorite Tim Hortons and tag us will you? ????
A moment of appreciation for our cafes on Instagram!
Take your favorite Tim Hortons shots and tag us on Instagram????",June
timhortonssaudi,"Is there anything more satisfying than the first sip of your warm coffee in the Morning?
Then at Lunch?
Then again at Dinner?
Maybe even before Sleeping?
We are Coffee Addicts in case you couldn't already tell ????",June
timhortonssaudi,"Our Tims Coolers are like Mojitos, only better ??
Who has tried all the 5 flavors? ??
??  Our Times Collar's drinks are better than mojitos
 ??Who has tasted the five flavors?",June
timhortonssaudi,"The best times are the ones spent with friends or loved ones.
Especially when it's over a cup of Coffee with a couple of Tim's yummy assortment of Donuts ????
The best times are those spent with friends or loved ones.
Especially when you finish a cup of coffee with an assortment of delicious donuts for Tim  ????",June
Costa.Ksa,"Can you look at the coffee bean, where did it go?
??

#Costa #Coffee #Americano #Latte #Costa
#Riyadh #Coffee",March
Costa.Ksa,"Sweeten your day and treat yourself to a hazelnut chocolate pudding ?? #Costa #Pamper Yourself #Toblerone #Latte #Coffee

#Coffee #Costa #Toblerone #Latte #Coffee",March
Costa.Ksa,"Do you love her drop by drop ?? Did you know
her? What do you expect? ??

#Coffee #Costa #SomethingNew #CoffeeYou Love #Coffee #Costa #Something_new #coffee_lover",March
Costa.Ksa,"Toblerone Frostino refreshes you correct ?? #costa #pamper yourself #toblerone

#latte #coffee #costa #toblerone
#latte #coffee",March
Costa.Ksa,"What do you love most? ??

#Costa #Coffee #Americano #Latte #Costa
#Riyadh #Coffee",March
Costa.Ksa,"A professional barista sets you up with the strongest coffee ?????
???
#Costa
#Coffee #Americano #Latte ? #Costa #Riyadh #Coffee ",March
Costa.Ksa,"Thank you to all the women for the great achievements you made to the world in all fields, and because you are great,

you have a 50% discount on all drinks through the Costa app ?? #InternationalWomensDay #Costa

#Coffee #Americano #Latte #Costa #Riyadh #Coffee #World_Womens_Day",March
